2876,1
4448,1
1538,0
600,1
16779,1
13823,0
6833,0
1391,1
14684,0
11257,1
15144,0
11079,0
9264,2
1062,0
9694,0
3585,2
16099,2
15251,0
10919,0
3334,1
6538,0
7765,1
17070,0
510,1
1712,0
4449,1
11182,0
12161,1
4593,1
2849,2
5465,1
8664,2
6057,0
8100,2
717,0
1531,0
14141,1
16548,0
2015,2
5926,0
10384,0
16605,1
132,1
49,0
4022,1
16311,1
15669,0
5255,1
9865,0
7582,1
9155,1
5874,1
14487,1
8687,1
930,1
6088,0
16255,1
13785,0
7889,1
11090,0
2345,0
302,0
11839,0
2359,0
14974,0
10029,0
7411,0
4527,0
16510,1
2565,1
4873,0
14920,2
3132,1
12276,2
15752,1
6584,0
4854,0
2568,1
13263,1
4531,0
13670,0
13082,1
2836,2
5878,2
6947,0
5173,0
9334,1
12961,0
8287,0
15071,0
2213,0
17067,0
6341,2
10033,1
1303,0
14436,2
12176,1
13361,0
4280,0
12006,1
4513,2
12618,1
6025,0
10867,1
13476,0
9882,1
2969,1
10003,1
8526,1
2705,0
5729,0
12232,1
14395,0
10853,2
8522,0
15709,0
2654,1
3987,0
4563,1
12635,0
370,1
688,0
16592,1
14441,0
3622,2
4045,0
679,0
11270,0
1292,0
3694,1
1460,1
9269,0
436,0
7185,0
5675,0
1409,2
4631,0
2745,1
8329,0
6330,0
2516,0
15033,0
9238,0
4246,0
239,1
2973,0
8457,1
5735,0
10190,2
4525,0
9174,2
6578,1
15159,0
705,1
4422,2
7819,1
13455,1
8666,1
568,0
11006,0
7307,0
13974,0
11091,0
1565,0
8514,0
12288,0
16730,0
14307,1
13200,0
15544,2
4653,0
4866,1
12725,0
727,1
16609,1
8889,0
12851,2
464,0
12076,0
9802,0
7593,0
7722,1
2797,2
14586,0
14958,1
1675,2
533,0
8303,0
6225,0
13084,1
16502,1
9061,1
1598,0
5284,1
3280,0
9294,1
10132,2
4193,0
789,0
178,0
360,0
14018,1
11764,1
16382,0
8446,0
530,1
13644,0
13788,0
14606,0
7518,0
1508,0
9394,1
11776,0
10110,1
8348,1
3122,0
246,0
12983,0
1005,0
11852,0
17044,0
17120,1
7390,2
16048,1
8752,1
2441,0
11509,1
6388,0
4672,1
12944,0
13988,2
9921,2
2209,0
9469,1
9353,0
6890,1
14099,0
2266,2
8892,2
1863,0
10044,1
9153,0
6840,0
7816,1
9839,1
5103,1
16973,1
15869,0
9298,1
904,0
13262,0
5751,0
11320,0
3456,1
5740,0
5739,1
5225,1
16886,1
15647,1
10104,2
7909,0
14682,1
12780,0
13761,1
9556,0
8943,0
2143,1
13149,1
846,0
158,1
104,0
3328,0
16389,1
16405,1
10638,1
4309,0
17036,2
5968,1
1244,0
1094,0
16630,1
8275,0
12550,0
9499,1
1483,1
12745,0
14931,0
1924,0
7615,1
10635,1
15452,1
13239,0
14200,1
3177,0
6321,2
12437,0
5897,0
3675,1
5371,0
1648,0
13540,0
9720,0
2188,1
9468,0
15312,1
10762,1
10906,0
4291,1
12062,1
2547,0
10438,0
8841,0
5177,1
11706,1
1200,2
4031,0
11336,0
5035,1
3365,1
7890,1
9968,0
2123,0
10080,0
8347,0
4499,1
12067,1
5603,1
11990,0
1012,0
8095,1
540,0
4010,0
11652,1
548,1
14899,0
13958,0
3339,2
4347,0
8070,1
2239,0
11526,1
16983,1
5403,0
16493,0
50,0
7943,2
4401,1
12493,1
11429,1
14750,0
6625,1
4557,2
4994,0
14057,1
16388,0
5964,1
471,0
11339,0
10550,0
3117,0
10467,0
12951,1
15967,2
3933,2
7691,2
9467,0
4000,2
8193,1
6518,0
419,0
16132,0
12640,2
7689,1
9984,2
7493,2
14642,1
4783,1
8853,0
6242,0
4609,1
9441,0
15363,2
9280,1
4047,1
3309,0
5587,1
7711,2
12692,2
15124,0
280,2
3108,1
15999,2
11028,0
630,0
11311,0
311,1
7572,0
14415,1
13995,1
16031,0
16374,1
3348,0
9508,0
7200,1
12515,2
6930,0
6390,0
438,1
12463,0
1748,1
1191,0
10460,0
1931,1
14060,0
15827,0
1402,0
1819,0
2887,0
14196,0
633,1
11109,0
14226,0
2174,1
10145,2
2478,2
12262,1
8315,0
5424,0
10446,2
11163,0
3155,1
3653,0
12038,1
12362,1
5270,0
6152,1
12354,1
16603,1
14509,1
7284,1
10114,2
16300,0
9739,0
3376,1
11766,0
9273,1
10854,0
3695,1
10193,0
3882,1
14271,1
1530,0
6557,0
7176,1
13049,0
13258,0
12509,0
5893,0
4642,2
4034,0
10931,0
12479,0
16867,1
1236,2
6129,1
9159,0
10840,0
16440,0
12361,0
14315,0
2693,1
342,0
16073,0
8543,2
9462,0
10719,1
5101,1
1207,0
12646,1
8273,0
5636,1
14480,0
13751,0
859,0
13445,1
780,1
10887,1
2816,2
14426,0
13529,1
12722,0
11423,1
10678,2
13233,0
6964,0
7389,0
3045,0
11272,0
5391,1
14588,1
10897,0
6766,2
2152,0
14965,0
5778,0
5098,0
2302,2
5540,1
12900,2
16530,1
346,0
7096,1
9744,1
3688,1
13952,1
1132,0
15501,0
5383,0
11807,0
14177,1
1217,1
6137,2
9437,0
14391,0
135,1
13428,1
9541,2
6190,1
4076,0
2383,1
2937,0
15412,2
15836,1
2186,1
13436,1
4431,1
9089,1
6917,0
6711,0
15032,0
10797,0
2920,0
13925,2
4285,0
15271,0
13165,2
9398,1
5063,0
10991,1
2253,1
532,2
13041,1
13770,0
5451,0
16792,0
7581,1
8647,0
702,1
7587,0
12313,1
13271,0
847,2
7561,0
16001,1
17141,1
16869,2
7556,0
16681,1
2109,0
14928,1
3582,0
7275,1
1817,1
16057,1
9102,1
6017,0
4134,0
13749,1
6288,0
5721,1
16719,1
10932,1
11869,1
7444,1
5286,0
1929,0
6757,1
15953,1
5185,1
680,0
1036,0
6157,0
2336,1
5971,0
13684,1
12306,0
14311,1
2995,0
2062,0
11611,0
10955,1
13668,2
15496,0
12684,0
9555,0
11420,1
15989,1
5288,0
16122,1
6382,0
12192,0
5479,0
5733,0
5845,1
3472,1
8823,0
6990,0
2775,0
4643,1
10795,2
3685,0
7911,0
5426,1
13840,1
509,1
14490,1
4370,2
6174,1
3710,0
4278,1
259,2
11842,0
10651,0
1676,0
11476,2
13330,1
4869,0
11105,0
11877,0
11679,0
7148,0
4443,0
10009,0
3542,0
11971,1
9034,1
5835,0
14043,0
11743,0
13812,0
6747,1
2992,0
10546,0
1702,2
6736,1
13849,0
11925,0
6955,0
1428,0
14344,1
5111,0
12812,2
3053,0
2312,1
15234,0
2716,1
12211,0
355,0
7762,1
1478,0
13479,0
14207,1
15204,2
1616,1
8238,0
3050,1
3327,1
9360,0
6677,0
13497,0
13635,1
10666,0
12715,1
7832,2
16934,1
5066,2
8302,0
11002,1
1386,1
16736,0
9897,1
11263,0
3631,1
15478,1
7052,0
6562,1
198,0
4049,2
11098,1
15697,0
16091,0
15275,2
11218,1
7421,0
8006,0
4780,1
1229,0
3300,2
15935,0
15109,1
919,0
4741,0
12294,1
4545,0
14185,0
12295,1
5116,1
663,0
12843,0
8701,1
8394,0
12044,0
1845,1
2261,2
7552,0
15192,1
7146,2
9828,1
11124,0
12482,2
15219,0
15379,0
194,1
12932,0
6124,1
6128,2
8769,0
15340,0
3827,0
15877,1
2007,1
6912,0
5823,0
15311,1
5541,0
6036,0
1557,1
7032,0
2406,1
5365,1
14980,0
7121,1
2457,0
10050,0
432,1
15725,0
10174,0
12060,1
834,1
7513,0
1389,0
1732,0
6648,0
11383,1
6805,1
16193,1
10381,1
1774,1
10154,1
6478,2
17042,1
15072,2
4381,1
12518,2
225,1
3471,1
15169,1
6950,0
3614,1
13213,1
15282,1
9263,1
5443,0
11872,1
3109,1
7702,1
9192,0
15203,1
5107,1
11966,0
10907,0
11962,1
13890,1
12359,2
2958,0
3824,0
10015,1
7512,0
1751,0
2240,1
501,1
1934,1
11918,2
3970,0
15509,1
12341,0
15196,0
140,0
2985,2
2189,0
16226,1
220,0
15626,1
7291,0
10019,1
13276,0
7542,1
445,0
5202,1
8864,1
12128,1
8359,0
13144,0
14478,1
13968,1
1700,1
1330,1
12111,2
11179,0
3596,2
9525,2
15778,1
8987,0
3330,0
3953,0
6911,0
14637,1
7925,1
15887,1
10617,0
7231,0
8655,0
7131,0
11221,1
16679,1
9344,1
2036,1
11585,0
13297,2
14173,0
8932,0
6941,2
9547,0
583,2
3842,0
11487,1
9170,1
15719,0
10134,1
15307,0
53,1
8213,1
3952,0
15403,0
2589,1
12457,0
14590,2
347,0
13484,1
12617,0
16437,0
14869,1
14120,0
97,2
9116,1
5935,2
9302,1
15677,2
16608,0
10349,0
4111,0
11893,1
635,1
14428,1
8336,1
5302,1
1388,2
13966,1
4230,0
15787,0
4845,1
5384,0
6568,0
5078,0
4541,0
11947,0
7767,0
16298,0
15213,2
13574,1
12502,1
11043,1
2638,0
11398,0
8279,0
8151,0
12109,1
10701,0
2717,1
2773,2
15686,2
3759,0
13599,1
4479,0
4588,0
2684,0
8485,2
11575,1
13938,1
12996,0
7879,0
9337,0
15323,1
5624,2
3506,0
14122,1
8710,1
2211,0
13347,1
10539,1
2415,1
12364,0
3717,0
230,1
14766,1
14438,1
1117,1
12082,2
2789,1
3255,0
8533,1
16911,1
15918,0
8036,1
15439,0
9115,0
15727,1
2877,0
5831,0
7470,0
15635,0
6980,1
2503,0
6812,0
2832,0
13034,0
3809,1
12825,2
13340,0
5500,1
2728,1
14625,1
1491,1
12118,1
9232,1
10449,1
4364,1
6906,0
4944,2
13391,0
6779,0
8003,0
16327,2
14317,0
16677,0
5218,1
4856,0
12273,0
16504,1
7403,1
8332,1
16439,1
13449,0
7058,0
1642,2
2784,0
2512,0
2688,0
11999,0
10601,0
12945,2
2483,1
12920,0
13653,0
10960,1
2198,0
3908,1
9821,0
9622,1
7063,1
5283,0
6758,1
491,0
11500,1
4877,1
10527,1
14027,1
6387,1
16633,1
15716,0
2603,1
16408,0
15504,0
4250,0
6122,0
5393,1
13691,0
2067,0
6826,1
6131,0
9059,1
12682,0
10830,1
3849,0
5853,1
13777,2
15535,1
3069,2
6430,2
8202,0
2903,1
10657,0
11073,2
12143,0
1972,0
2777,0
2498,0
11823,1
9198,0
1198,0
15291,0
3935,1
6587,0
3404,1
1195,0
1064,0
15695,1
5210,0
8496,1
2037,0
16308,0
7137,0
13304,0
4880,0
15278,2
7282,0
1831,1
2362,0
11133,0
2414,1
12309,1
5124,1
9596,1
16740,1
7475,0
908,0
12931,0
13887,0
3514,0
14142,1
5319,0
10654,0
11547,2
11250,0
3494,0
11806,1
5099,0
7850,0
14646,0
9895,0
15181,1
16693,1
15261,0
6513,1
1627,1
10876,2
7757,0
5251,1
14458,1
16751,1
11553,0
13697,0
5873,0
13076,1
9340,0
162,1
10150,1
11855,0
9435,2
3751,1
2341,2
14948,0
728,1
9267,1
10300,1
8458,0
12203,1
10492,0
3217,0
2521,0
9656,1
16187,0
15951,1
1030,1
7831,1
11874,0
4222,0
16964,1
12399,0
13064,1
10732,1
7874,1
14838,0
14108,0
8376,1
17140,2
4744,0
4718,1
15306,0
15274,2
15513,0
15265,1
785,0
4507,1
16078,0
701,1
6319,0
20,0
1035,2
16618,0
14636,2
2148,0
5445,0
11910,1
8852,1
9906,1
9081,0
7675,1
16120,0
12334,2
1253,1
10442,1
14907,2
10943,1
15850,0
13381,0
13078,0
12431,0
16154,0
2088,0
12721,0
15463,0
12759,0
12887,0
1258,0
12159,1
9685,1
3862,0
16580,1
7079,0
14287,1
14409,0
7499,0
5991,2
10213,1
16996,1
11733,2
6604,1
11324,0
9586,1
2724,0
9358,1
11347,0
12386,0
189,1
9891,0
12320,1
795,1
15114,2
5228,0
12683,1
4169,0
79,0
4212,0
607,1
16449,0
15664,1
3469,0
9079,0
3969,0
608,0
409,1
7116,0
8026,0
8355,1
12112,0
2035,0
16672,1
10333,1
9975,0
4659,1
11151,0
9920,0
12581,2
8822,0
4930,1
6087,1
2171,0
10028,1
9375,2
2950,1
14325,1
12089,1
14448,0
4352,0
6268,1
7652,0
7744,1
3391,1
839,1
12158,2
13814,0
16550,0
14208,0
5693,1
7946,0
14828,0
8547,1
16601,0
15883,1
15732,0
2423,0
2979,0
9940,2
2491,1
5706,1
12539,1
15380,0
12963,1
13900,0
5320,1
13824,1
13569,0
2901,1
5957,1
15813,1
13548,2
10928,1
16980,1
3262,0
8130,1
4436,1
2130,1
15190,1
1594,0
16498,2
14294,0
14473,0
16908,2
6806,1
7460,1
9735,0
6879,1
1844,1
2634,0
2891,0
7362,0
378,1
5981,1
8954,0
13911,0
8465,2
16686,0
13921,0
5611,0
7453,1
1764,0
17094,1
7449,0
42,1
4560,0
6205,0
2597,0
4858,0
15861,0
13637,0
591,1
14703,0
7589,1
1082,1
939,1
11895,1
656,0
9970,1
10604,1
12280,1
3390,1
729,1
417,2
17109,1
1948,0
9186,0
1376,1
3841,0
10452,0
4201,2
7650,1
11698,0
2322,0
8010,0
5930,0
4036,1
14419,1
7009,0
8305,0
4975,1
209,0
714,1
15244,1
9031,0
11518,0
1926,2
5657,0
6908,0
12008,1
1824,2
8638,0
14046,1
5842,0
8379,0
3711,0
10531,1
4747,0
1842,2
16324,1
203,1
5304,1
3670,0
11750,1
14643,0
55,0
9941,0
3219,1
3362,0
8826,0
1644,2
16962,0
11727,2
12284,0
14836,1
9231,0
1384,1
4586,2
6149,0
1346,1
14758,2
6295,1
14179,1
6663,2
6624,1
7900,0
1603,1
14621,1
4355,0
15807,0
15926,1
3276,1
14148,0
11062,1
4369,1
10392,0
16218,0
10156,0
5946,2
9062,1
3393,0
9502,0
14020,1
4259,0
1583,1
4847,0
1766,0
15563,2
14194,1
12649,1
6196,1
1713,1
13507,1
11674,0
16156,2
12122,1
15133,1
12225,1
6443,0
16409,0
6066,0
7965,0
15054,0
4165,1
6442,1
7367,0
16518,2
554,1
4890,1
8908,0
6240,1
15327,1
11818,0
4684,1
6818,0
9624,0
7673,2
520,2
3750,1
6409,0
268,1
1093,0
8527,0
4269,0
7656,1
7100,2
15770,0
9324,1
4009,2
16746,0
15470,0
2339,0
5813,0
6913,2
15267,0
11909,1
12627,0
4986,0
11738,0
10548,0
16985,1
4933,1
12657,1
136,2
10122,1
6809,0
499,1
4005,0
338,2
13106,0
7984,1
8259,1
3523,0
4522,0
10844,0
3319,1
16990,0
7719,1
899,0
14942,1
11782,1
15012,0
10199,2
4556,0
8653,0
11285,1
694,0
4267,1
4245,1
8556,1
803,1
295,0
14166,0
4018,2
12981,0
535,0
10024,0
8298,0
1496,2
10967,0
10064,1
14144,2
7199,1
16269,1
5159,0
10450,1
15122,1
149,2
1567,1
14444,0
6380,1
16159,0
11074,1
2182,1
7604,1
11677,1
11588,0
16473,0
2533,0
15187,2
16491,1
1185,1
12137,1
2026,1
13645,1
15353,2
8495,1
11917,0
4484,2
16290,1
7806,1
496,0
5329,1
16763,1
15042,0
12749,1
174,2
12713,0
1424,1
11976,0
6560,0
1399,0
5415,0
4576,0
2623,1
3284,1
667,0
11817,0
3064,0
9981,0
4592,2
13897,1
10819,0
15010,0
15095,1
2243,1
9366,1
1160,1
16848,0
8716,0
3279,1
16857,0
5122,1
12325,0
4103,0
1490,0
403,0
8675,2
8033,0
10723,0
8093,1
5483,1
5434,1
16194,1
9625,0
16749,1
1015,0
1371,1
15319,0
1729,1
2641,1
7735,0
2755,1
12,1
271,0
575,0
10768,0
14150,1
7764,0
13179,0
10808,1
7259,1
13123,1
2694,2
3483,1
7790,0
17069,0
9305,1
16553,0
10674,1
1976,0
7299,0
13554,1
14050,1
9930,1
15510,0
14225,0
12928,0
3626,1
2624,0
15011,2
6399,1
7039,0
12366,0
5685,1
16988,0
10686,1
13073,1
7584,1
12210,1
3410,0
4385,1
11226,2
10845,0
830,0
13517,1
13492,0
16424,0
12247,1
8408,1
4490,0
16844,1
2492,0
12917,1
5090,2
3938,1
9367,0
10648,1
13986,1
11907,1
4616,1
15237,0
8056,0
16042,1
6019,0
7958,1
9164,1
12885,0
6620,1
3473,0
1411,0
16220,1
15013,2
7441,0
14088,0
7011,0
14042,0
6052,0
10839,0
4167,1
6130,0
7971,0
6719,1
4437,0
16461,1
4883,1
15979,1
11757,1
5582,1
10105,2
15522,1
1577,0
8027,0
13647,0
2193,1
16174,0
6489,0
11313,1
8392,0
13694,1
7117,2
8143,1
14679,1
9471,0
1945,0
2796,0
14359,0
6467,0
15174,2
3216,0
12415,0
3078,1
14820,1
287,1
8929,0
14876,0
8326,1
8837,0
9608,1
14502,0
10473,0
1724,1
1313,0
13707,1
14873,2
8071,0
9120,0
9588,1
13879,1
2093,0
9163,1
3046,2
6675,1
6148,1
11352,1
8319,0
6551,0
11348,0
15955,2
4296,1
13215,0
16400,0
6192,0
606,2
17100,2
9329,0
7015,0
12666,0
11894,1
9091,1
14353,0
6547,0
14629,2
9271,0
11729,0
8983,1
8088,1
11239,1
16834,0
14724,0
2431,0
11522,0
12564,0
13955,1
6616,2
14573,1
16107,1
2047,0
14735,2
3874,0
12332,0
8053,1
15022,1
11176,1
16232,1
14969,1
13419,0
11267,1
6211,0
4336,1
16361,0
7175,0
4956,0
3130,1
12432,0
8146,0
13501,1
3583,1
7498,0
3351,0
9373,1
6480,0
5432,2
15882,1
15995,2
16474,1
11242,1
6778,0
4074,0
3967,0
15494,0
2918,1
5357,0
9635,1
6485,1
13075,0
7617,1
14203,2
7805,1
10741,1
5020,1
1526,2
12856,2
4308,1
5058,1
14139,0
11908,0
14396,0
11280,0
11291,2
5766,0
9246,1
5065,1
8334,0
15315,1
10933,2
210,1
5844,0
3163,0
15776,1
5543,2
15987,1
14710,1
3369,0
10695,1
14795,1
12667,0
8375,1
2766,0
12716,2
14837,0
14752,1
5295,0
10272,0
15297,1
8343,1
8765,0
7835,2
9616,0
8603,0
3595,1
14599,2
13417,1
10821,2
15541,0
14422,1
11576,0
4314,0
2863,0
17137,2
9361,1
13462,1
16481,2
6888,1
10790,1
4255,1
11403,0
13848,0
5161,0
1827,1
14072,0
13604,0
2468,1
5235,1
13514,0
5824,1
1352,1
9995,1
10071,2
14378,1
8682,0
10135,1
1314,1
14775,1
1933,0
12157,1
6227,1
1387,1
13444,1
4730,0
15333,0
11011,0
4377,1
12466,0
16790,2
8257,0
792,1
4439,1
5626,1
4335,0
6583,0
9633,0
14314,1
11505,0
15215,1
14635,0
2105,1
4624,0
5748,0
7605,0
14727,0
13463,1
13164,0
7355,1
14597,0
3049,0
12967,0
7194,1
11478,1
5259,0
2161,0
10774,0
17131,2
10017,1
6712,1
7574,1
8311,0
4696,0
11780,1
184,1
13719,0
13053,0
15028,0
2949,2
12520,1
14868,1
5068,1
2304,0
6477,1
7288,0
8174,2
3248,0
13058,1
11117,0
3897,0
16441,1
330,1
14343,0
5231,0
10544,1
4425,1
16958,0
12700,1
10465,1
6894,0
12369,0
10459,2
3449,1
1010,1
14469,2
1416,0
8048,1
15448,0
857,0
2841,1
367,0
8201,0
8162,0
16797,0
5700,1
4636,0
113,0
10388,0
11298,0
12796,2
15273,1
11204,0
14255,1
1983,0
13386,0
7875,0
4345,0
2392,0
12251,0
7425,1
10382,0
16727,0
6040,0
4725,1
4481,1
2458,0
15334,1
16279,1
12061,0
8520,0
13827,1
1294,0
9611,0
4400,1
1226,1
154,1
10868,1
281,0
1745,1
7680,1
12206,0
7496,0
16185,0
4096,0
3852,1
781,0
15305,0
16556,1
9440,0
10259,1
10035,0
1350,1
10229,0
13285,1
1563,0
1446,0
9546,0
15246,2
12612,2
12833,0
9513,1
14575,0
8227,1
13131,0
2003,1
8787,1
8453,1
6525,0
1800,2
7178,0
17026,1
7531,0
13718,0
9584,1
7871,1
15733,1
14968,0
8374,1
9617,0
15576,1
5524,2
4834,0
9847,2
16544,1
1264,1
7074,0
15474,0
6002,1
8272,0
4668,1
2064,1
10858,0
10685,0
10341,1
15371,1
15302,0
10323,1
2823,0
6777,1
10078,1
16860,0
7986,1
6938,0
6713,1
14067,1
5978,0
7380,0
9668,1
12565,1
7394,1
1400,0
13389,1
619,1
10306,0
1936,1
16814,2
4138,0
16310,2
10777,0
3835,1
5678,0
14605,1
393,0
15894,1
16081,2
3598,1
441,0
6415,0
8799,1
9926,2
4126,0
13870,1
4808,0
16398,0
3873,1
13757,1
3215,1
4891,0
12186,0
13268,2
3205,1
13085,1
16080,1
4765,2
12530,1
4438,0
4265,1
7115,0
8251,1
13764,1
6090,1
3159,0
1205,1
6274,0
14762,2
14662,0
14192,0
580,1
12187,0
15485,0
2817,0
5344,0
15860,1
218,1
9861,1
4333,1
2661,0
959,2
5695,0
12942,0
2008,0
3352,0
15831,1
4733,0
10891,0
5591,0
6763,0
2351,1
9088,1
16342,0
5909,0
13211,2
8767,0
4158,2
5769,0
15783,1
10266,0
4007,0
16995,1
8051,1
6977,2
14715,1
10990,0
6623,0
15007,2
13129,0
9442,0
13388,1
1908,0
3087,0
11515,0
7048,0
6343,0
12147,1
484,0
14611,2
5092,0
8416,1
10543,2
8019,1
15997,0
2308,0
15492,0
16495,1
6558,0
7347,1
7642,1
6510,0
2636,0
2648,1
5040,0
7671,1
10902,0
12056,2
10940,0
5442,1
655,2
736,1
13698,1
2814,0
15300,0
11586,0
1433,2
13265,0
6501,1
13234,0
3482,0
4053,0
6756,0
16726,1
16003,0
3608,2
14095,0
2404,0
3788,1
7316,1
15423,0
14812,0
584,0
7125,0
5473,1
6579,0
8762,0
10533,0
8870,1
16759,0
5363,1
12140,0
8832,0
13026,0
285,1
15154,0
437,2
8517,0
12387,0
6516,0
2970,0
3429,0
6112,2
6030,1
13530,1
14894,1
5856,0
6897,0
5168,2
15421,0
13081,1
6570,0
16312,1
14674,2
1146,1
8411,2
8092,1
13296,0
2602,0
11338,0
13425,1
16314,0
16323,1
13927,1
3107,0
3541,0
4260,1
6798,1
3895,0
8592,1
11492,0
14466,0
5650,1
12943,1
7544,1
3509,0
13685,1
8617,1
16783,0
16023,2
9161,0
1859,0
7995,0
5467,1
14270,0
4423,0
3102,0
10126,0
10837,0
8089,0
5976,0
16258,0
9310,1
5009,0
822,1
3093,0
16397,1
1199,0
9853,1
15063,2
16910,0
13915,1
15139,0
11880,0
15591,1
9203,1
7752,1
7637,0
5538,0
13175,0
552,0
4951,1
12571,2
6249,2
14751,1
758,2
12529,1
10621,2
8467,2
3063,0
8538,1
9432,0
4874,0
10474,0
15970,1
8199,0
5667,1
15459,0
1664,0
9817,0
16188,1
13828,1
5789,1
3810,1
5816,0
8484,1
16573,0
6172,1
14316,0
11870,0
13121,1
5570,2
14922,1
14528,1
884,0
6686,0
14804,1
5901,0
15143,2
5854,1
4841,2
14037,1
871,1
5142,0
10767,1
